Sepal_Length,Sepal_Width,Petal_Length,Petal_Width,Species
24,4242699272,13,DUO_SUPPORT,NONE
25,4242618833,13,NONE,JUNGLE
26,4242562761,13,DUO_SUPPORT,NONE
27,4242494430,13,DUO_SUPPORT,NONE
28,4241981057,13,NONE,JUNGLE
29,4241897457,13,SOLO,MID
30,4241836803,13,NONE,JUNGLE
31,4241678498,13,DUO_SUPPORT,BOTTOM
32,4241720156,13,DUO_CARRY,BOTTOM
33,4241612188,13,SOLO,TOP
34,4241394461,13,NONE,JUNGLE
35,4241281823,13,NONE,JUNGLE
36,4240992890,13,NONE,JUNGLE
37,4240629089,13,NONE,JUNGLE
38,4240462562,13,NONE,JUNGLE
39,4240374271,13,NONE,JUNGLE
40,4240297138,13,NONE,JUNGLE
41,4240148119,13,DUO_SUPPORT,NONE
42,4240138715,13,NONE,JUNGLE
43,4240104484,13,DUO_SUPPORT,NONE
44,4240015629,13,DUO_SUPPORT,NONE
45,4239294965,13,NONE,JUNGLE
46,4239360280,13,DUO_SUPPORT,NONE
47,4239154631,13,NONE,JUNGLE
48,4238959631,13,NONE,JUNGLE
49,4238919333,13,NONE,JUNGLE
50,4238798613,13,DUO_SUPPORT,NONE
51,4238771288,13,DUO_SUPPORT,BOTTOM
52,4238639629,13,NONE,JUNGLE
53,4238421246,13,NONE,JUNGLE
54,4238179042,13,DUO_SUPPORT,BOTTOM
55,4237004185,13,NONE,JUNGLE
56,4236397269,13,NONE,JUNGLE
57,4236414700,13,DUO_SUPPORT,NONE
58,4236360740,13,NONE,JUNGLE
59,4236255277,13,NONE,JUNGLE
60,4236167890,13,NONE,JUNGLE
61,4236126175,13,DUO_CARRY,BOTTOM
62,4235917627,13,NONE,JUNGLE
63,4235718362,13,SOLO,TOP
64,4235176790,13,DUO_CARRY,BOTTOM
65,4235038935,13,NONE,JUNGLE
66,4234828360,13,NONE,JUNGLE
67,4234530955,13,NONE,JUNGLE
68,4234370331,13,NONE,JUNGLE
69,4234301905,13,DUO_SUPPORT,NONE
70,4234152893,13,NONE,JUNGLE
71,4234053890,13,NONE,JUNGLE
72,4233076572,13,DUO_SUPPORT,NONE
73,4233043001,13,NONE,JUNGLE
74,4232982718,13,NONE,JUNGLE
75,4232923744,13,DUO_SUPPORT,NONE
76,4232782327,13,NONE,JUNGLE
77,4232598815,13,NONE,JUNGLE
78,4232335994,13,NONE,JUNGLE
79,4232235921,13,DUO_CARRY,BOTTOM
80,4231145443,13,DUO,NONE
81,4230948424,13,NONE,JUNGLE
82,4230846857,13,NONE,JUNGLE
83,4230480731,13,DUO,NONE
84,4230406219,13,NONE,JUNGLE
85,4230370908,13,NONE,JUNGLE
86,4230276433,13,NONE,JUNGLE
87,4230183219,13,NONE,JUNGLE
88,4229937845,13,DUO_SUPPORT,NONE
89,4229714493,13,NONE,JUNGLE
90,4229545810,13,NONE,JUNGLE
91,4229351121,13,DUO_CARRY,BOTTOM
92,4228457520,13,DUO_SUPPORT,NONE
93,4228520958,13,DUO_SUPPORT,NONE
94,4228301981,13,SOLO,MID
95,4227503818,13,DUO_SUPPORT,NONE
96,4227510764,13,DUO_CARRY,BOTTOM
97,4227316839,13,NONE,JUNGLE
98,4227241692,13,DUO_SUPPORT,NONE
99,4227076156,13,NONE,JUNGLE
0,4153977136,13,SOLO,TOP
1,4153818165,13,SOLO,TOP
2,4153820322,13,DUO_SUPPORT,NONE
3,4153741356,13,DUO,MID
4,4153435784,13,SOLO,TOP
5,4152575391,13,SOLO,TOP
6,4152477450,13,SOLO,TOP
7,4152441707,13,DUO_SUPPORT,NONE
8,4152264346,13,SOLO,TOP
9,4152093677,13,DUO_SUPPORT,NONE
10,4151525384,13,SOLO,TOP
11,4151290783,13,SOLO,TOP
12,4150750463,13,DUO,TOP
13,4150681021,13,DUO_SUPPORT,NONE
14,4150645080,13,DUO,NONE
15,4150546086,13,SOLO,TOP
16,4150464633,13,NONE,JUNGLE
17,4150344949,13,SOLO,TOP
18,4149575255,13,SOLO,TOP
19,4149393695,13,DUO,TOP
20,4149327501,13,DUO_SUPPORT,NONE
21,4149247049,13,SOLO,TOP
22,4148661585,13,SOLO,TOP
23,4148469556,13,DUO,MID
24,4148551851,13,SOLO,TOP
25,4148304702,13,SOLO,MID
26,4148300017,13,DUO,NONE
27,4147738539,13,DUO_SUPPORT,NONE
28,4147650166,13,SOLO,TOP
29,4147367912,13,DUO_SUPPORT,NONE
30,4147339453,13,SOLO,TOP
31,4146383423,13,DUO,MID
32,4146319928,13,DUO_SUPPORT,NONE
33,4146302599,13,SOLO,TOP
34,4146205122,13,SOLO,TOP
35,4146166037,13,SOLO,MID
36,4145943279,13,SOLO,TOP
37,4145855298,13,DUO,NONE
38,4145749681,13,DUO_SUPPORT,NONE
39,4145667493,13,SOLO,TOP
40,4145614670,13,DUO,MID
41,4145450468,13,DUO_SUPPORT,NONE
42,4144445283,13,SOLO,TOP
43,4144399667,13,SOLO,TOP
44,4144375109,13,DUO_SUPPORT,NONE
45,4144318507,13,SOLO,TOP
46,4144284607,13,SOLO,TOP
47,4144231406,13,DUO,NONE
48,4144191889,13,SOLO,MID
49,4143975496,13,DUO_SUPPORT,NONE
50,4143840948,13,SOLO,TOP
51,4143429255,13,SOLO,TOP
52,4143221698,13,SOLO,TOP
53,4142352874,13,SOLO,TOP
54,4142240578,13,DUO_SUPPORT,NONE
55,4142050119,13,SOLO,TOP
56,4141756373,13,DUO,NONE
57,4141524414,13,SOLO,MID
58,4141493430,13,DUO_SUPPORT,NONE
59,4141337929,13,DUO_SUPPORT,NONE
60,4141239328,13,DUO,MID
61,4141155456,13,SOLO,TOP
62,4141115611,13,SOLO,TOP
63,4140997740,13,DUO_SUPPORT,NONE
64,4140983194,13,DUO,NONE
65,4140798341,13,SOLO,TOP
66,4140193348,13,DUO_SUPPORT,NONE
67,4139918126,13,SOLO,TOP
68,4139826709,13,SOLO,TOP
69,4139774959,13,SOLO,TOP
70,4139617171,13,DUO,TOP
71,4139501410,13,SOLO,TOP
72,4139317309,13,DUO,MID
73,4138967327,13,DUO,NONE
74,4138743594,13,DUO,MID
75,4138578187,13,SOLO,TOP
76,4138214719,13,DUO,MID
77,4137461772,13,DUO_SUPPORT,NONE
78,4137248202,13,DUO_SUPPORT,NONE
79,4137156889,13,DUO_SUPPORT,NONE
80,4136960212,13,DUO_SUPPORT,NONE
81,4136670766,13,SOLO,TOP
82,4136323995,13,SOLO,TOP
83,4136225744,13,DUO_SUPPORT,NONE
84,4136215836,13,SOLO,TOP
85,4136150644,13,SOLO,TOP
86,4135439609,13,NONE,JUNGLE
87,4135352682,13,DUO,TOP
88,4135312306,13,DUO_SUPPORT,NONE
89,4134668657,13,SOLO,TOP
90,4134599835,13,SOLO,TOP
91,4134592028,13,DUO,MID
92,4134493875,13,DUO_SUPPORT,NONE
93,4134425384,13,DUO_SUPPORT,NONE
94,4134368985,13,SOLO,TOP
95,4134318093,13,SOLO,TOP
96,4134239570,13,DUO_SUPPORT,NONE
97,4134214338,13,DUO_SUPPORT,NONE
98,4133209492,13,SOLO,TOP
99,4133162534,13,SOLO,TOP
0,4214753154,13,DUO_CARRY,BOTTOM
1,4214521099,13,DUO_SUPPORT,BOTTOM
2,4214502370,13,DUO_SUPPORT,BOTTOM
3,4214051137,13,DUO_SUPPORT,BOTTOM
4,4214030126,13,DUO,NONE
5,4213865876,13,DUO_SUPPORT,MID
6,4213812586,13,DUO_SUPPORT,NONE
7,4210831248,13,DUO_SUPPORT,BOTTOM
8,4210673128,13,DUO_SUPPORT,BOTTOM
9,4210641524,13,DUO_SUPPORT,BOTTOM
10,4210476994,13,DUO_SUPPORT,BOTTOM
11,4210542205,13,DUO_SUPPORT,NONE
12,4210404907,13,DUO_SUPPORT,TOP
13,4208317547,13,DUO_SUPPORT,NONE
14,4208212762,13,DUO_SUPPORT,BOTTOM
15,4207987786,13,DUO_SUPPORT,NONE
16,4208050147,13,DUO_SUPPORT,NONE
17,4207935266,13,DUO_SUPPORT,BOTTOM
18,4207595415,13,DUO_CARRY,BOTTOM
19,4207527297,13,DUO_SUPPORT,NONE
20,4197408374,13,DUO_SUPPORT,NONE
21,4197390524,13,DUO_SUPPORT,BOTTOM
22,4197355570,13,DUO_SUPPORT,NONE
23,4197216275,13,DUO_SUPPORT,BOTTOM
24,4197165454,13,DUO_SUPPORT,BOTTOM
25,4197066853,13,DUO_SUPPORT,BOTTOM
26,4196883899,13,DUO_SUPPORT,BOTTOM
27,4196841583,13,DUO_SUPPORT,NONE
28,4196616741,13,DUO_SUPPORT,BOTTOM
29,4196515576,13,DUO_CARRY,BOTTOM
30,4195574708,13,DUO_SUPPORT,BOTTOM
31,4195602494,13,DUO_SUPPORT,MID
32,4195133730,13,DUO_SUPPORT,BOTTOM
33,4194946910,13,DUO_SUPPORT,BOTTOM
34,4194729591,13,DUO_SUPPORT,NONE
35,4194670430,13,DUO_SUPPORT,BOTTOM
36,4194407461,13,DUO_SUPPORT,BOTTOM
37,4194304210,13,DUO_SUPPORT,BOTTOM
38,4194290290,13,DUO_SUPPORT,NONE
39,4194244179,13,DUO_SUPPORT,BOTTOM
40,4190552069,13,DUO_SUPPORT,BOTTOM
41,4190485021,13,DUO_SUPPORT,NONE
42,4190384382,13,DUO_SUPPORT,MID
43,4190326102,13,DUO_SUPPORT,NONE
44,4190205173,13,DUO_SUPPORT,BOTTOM
45,4189938890,13,DUO_SUPPORT,BOTTOM
46,4189943675,13,DUO_SUPPORT,NONE
47,4189794922,13,DUO_SUPPORT,BOTTOM
48,4189622047,13,DUO_SUPPORT,BOTTOM
49,4189482961,13,DUO_CARRY,BOTTOM
50,4189399649,13,DUO_SUPPORT,NONE
51,4189393271,13,DUO_SUPPORT,BOTTOM
52,4183001257,13,DUO_SUPPORT,BOTTOM
53,4182654415,13,DUO_SUPPORT,BOTTOM
54,4182487402,13,DUO_SUPPORT,BOTTOM
55,4182438786,13,DUO_SUPPORT,BOTTOM
56,4182363464,13,DUO_CARRY,BOTTOM
57,4182278437,13,DUO_SUPPORT,BOTTOM
58,4182210345,13,DUO_SUPPORT,BOTTOM
59,4182134115,13,DUO_SUPPORT,BOTTOM
60,4182108899,13,DUO_SUPPORT,NONE
61,4182033531,13,DUO_SUPPORT,BOTTOM
62,4181939858,13,DUO_SUPPORT,BOTTOM
63,4181954909,13,DUO_SUPPORT,BOTTOM
64,4181920704,13,DUO_SUPPORT,NONE
65,4180528064,13,DUO_SUPPORT,NONE
66,4180531045,13,DUO_SUPPORT,BOTTOM
67,4180466136,13,DUO_SUPPORT,NONE
68,4180401426,13,DUO_CARRY,BOTTOM
69,4180269881,13,DUO_SUPPORT,NONE
70,4180272462,13,DUO_SUPPORT,BOTTOM
71,4179977024,13,DUO_SUPPORT,NONE
72,4179827342,13,DUO_SUPPORT,BOTTOM
73,4179769997,13,DUO_SUPPORT,NONE
74,4179734839,13,DUO_SUPPORT,BOTTOM
75,4179689116,13,DUO,MID
76,4179661876,13,DUO_SUPPORT,BOTTOM
77,4179567999,13,DUO_SUPPORT,BOTTOM
78,4179553847,13,DUO_SUPPORT,BOTTOM
79,4179552019,13,DUO_SUPPORT,NONE
80,4179529331,13,DUO_SUPPORT,BOTTOM
81,4179523576,13,DUO_SUPPORT,BOTTOM
82,4179531454,13,DUO_SUPPORT,MID
83,4179530061,13,DUO_SUPPORT,MID
84,4179428644,13,DUO_SUPPORT,BOTTOM
85,4177728188,13,DUO_SUPPORT,BOTTOM
86,4177730305,13,DUO_SUPPORT,BOTTOM
87,4177704728,13,DUO_SUPPORT,BOTTOM
88,4177650965,13,DUO_SUPPORT,BOTTOM
89,4177617792,13,DUO_SUPPORT,NONE
90,4177584255,13,DUO_SUPPORT,BOTTOM
91,4177489170,13,DUO_SUPPORT,BOTTOM
92,4177195537,13,DUO_SUPPORT,NONE
93,4177322734,13,DUO_CARRY,BOTTOM
94,4177480647,13,DUO_SUPPORT,BOTTOM
95,4162803552,13,DUO_CARRY,BOTTOM
96,4162697713,13,DUO_SUPPORT,BOTTOM
97,4162585565,13,DUO_SUPPORT,BOTTOM
98,4162551811,13,DUO_SUPPORT,BOTTOM
99,4162473904,13,DUO_SUPPORT,BOTTOM
0,4192962249,13,DUO_SUPPORT,BOTTOM
1,4192816131,13,DUO_SUPPORT,BOTTOM
2,4190874017,13,DUO_SUPPORT,MID
3,4190799477,13,DUO_SUPPORT,BOTTOM
4,4190771229,13,DUO_SUPPORT,BOTTOM
5,4190662731,13,DUO_SUPPORT,BOTTOM
6,4190037282,13,DUO_SUPPORT,BOTTOM
7,4189789762,13,DUO_CARRY,BOTTOM
8,4189852225,13,DUO_SUPPORT,NONE
9,4189651244,13,DUO_SUPPORT,NONE
10,4189369697,13,DUO_SUPPORT,BOTTOM
11,4188912771,13,DUO_SUPPORT,BOTTOM
12,4188815091,13,DUO_SUPPORT,BOTTOM
13,4188699998,13,DUO_SUPPORT,BOTTOM
14,4188688817,13,DUO_SUPPORT,BOTTOM
15,4188643386,13,DUO_SUPPORT,BOTTOM
16,4188562357,13,DUO_SUPPORT,BOTTOM
17,4188343925,13,DUO_SUPPORT,BOTTOM
18,4186327390,13,DUO_SUPPORT,BOTTOM
19,4186218742,13,DUO_SUPPORT,MID
20,4186135363,13,DUO_SUPPORT,NONE
21,4186085418,13,DUO_SUPPORT,BOTTOM
22,4183675669,13,DUO_SUPPORT,BOTTOM
23,4181579145,13,DUO_SUPPORT,BOTTOM
24,4181222725,13,DUO_SUPPORT,NONE
25,4181117122,13,DUO_SUPPORT,BOTTOM
26,4179224208,13,DUO_SUPPORT,NONE
27,4176929766,13,DUO_SUPPORT,BOTTOM
28,4176952066,13,DUO_SUPPORT,BOTTOM
29,4174679615,13,DUO_SUPPORT,BOTTOM
30,4174684881,13,DUO_SUPPORT,BOTTOM
31,4174639568,13,DUO_SUPPORT,BOTTOM
32,4174536861,13,DUO_SUPPORT,BOTTOM
33,4174175716,13,DUO_SUPPORT,BOTTOM
34,4173280590,13,DUO_SUPPORT,BOTTOM
35,4171924909,13,DUO_SUPPORT,NONE
36,4171832192,13,DUO_SUPPORT,MID
37,4171724825,13,DUO_SUPPORT,BOTTOM
38,4171002654,13,DUO_SUPPORT,BOTTOM
39,4170913517,13,DUO_SUPPORT,BOTTOM
40,4170067674,13,DUO_SUPPORT,BOTTOM
41,4170041494,13,SOLO,MID
42,4169877994,13,DUO_SUPPORT,BOTTOM
43,4169804196,13,DUO_SUPPORT,BOTTOM
44,4169698699,13,DUO_SUPPORT,BOTTOM
45,4167063114,13,DUO_SUPPORT,BOTTOM
46,4166641452,13,DUO_SUPPORT,BOTTOM
47,4166375373,13,DUO_SUPPORT,BOTTOM
48,4166186552,13,DUO_SUPPORT,MID
49,4166172331,13,DUO_SUPPORT,NONE
50,4165478103,13,DUO_SUPPORT,BOTTOM
51,4163458729,13,DUO_SUPPORT,NONE
52,4161401126,13,DUO_SUPPORT,BOTTOM
53,4161311953,13,DUO_SUPPORT,BOTTOM
54,4159458138,13,DUO_SUPPORT,BOTTOM
55,4159327884,13,DUO_SUPPORT,BOTTOM
56,4159188531,13,DUO_SUPPORT,BOTTOM
57,4158971307,13,DUO_SUPPORT,BOTTOM
58,4158824548,13,DUO_SUPPORT,BOTTOM
59,4158606497,13,DUO_SUPPORT,BOTTOM
60,4158038826,13,DUO_SUPPORT,BOTTOM
61,4157949285,13,DUO_SUPPORT,NONE
62,4157950562,13,DUO_SUPPORT,BOTTOM
63,4157826701,13,DUO_SUPPORT,BOTTOM
64,4157536269,13,DUO_SUPPORT,NONE
65,4157467181,13,DUO_SUPPORT,BOTTOM
66,4157273935,13,DUO_SUPPORT,BOTTOM
67,4156908651,13,DUO_SUPPORT,BOTTOM
68,4156651585,13,DUO_SUPPORT,BOTTOM
69,4156207330,13,DUO_SUPPORT,NONE
70,4156119460,13,DUO_SUPPORT,NONE
71,4156024999,13,DUO_SUPPORT,BOTTOM
72,4155035040,13,DUO_SUPPORT,NONE
73,4154799047,13,DUO_SUPPORT,BOTTOM
74,4154465918,13,DUO_SUPPORT,NONE
75,4154294908,13,DUO_SUPPORT,BOTTOM
76,4154224783,13,DUO_SUPPORT,BOTTOM
77,4154062064,13,DUO_SUPPORT,BOTTOM
78,4153916582,13,DUO_SUPPORT,BOTTOM
79,4153440882,13,DUO_SUPPORT,BOTTOM
80,4153190131,13,DUO_SUPPORT,BOTTOM
81,4153061134,13,DUO_SUPPORT,BOTTOM
82,4152714485,13,DUO_SUPPORT,BOTTOM
83,4152557224,13,DUO_SUPPORT,MID
84,4152348966,13,DUO_SUPPORT,BOTTOM
85,4152248620,13,DUO_SUPPORT,NONE
86,4152069473,13,DUO_SUPPORT,BOTTOM
87,4151765101,13,DUO_SUPPORT,BOTTOM
88,4151558446,13,DUO_SUPPORT,NONE
89,4151290783,13,DUO_SUPPORT,BOTTOM
90,4151148599,13,DUO_SUPPORT,BOTTOM
91,4150752639,13,DUO_SUPPORT,NONE
92,4150626496,13,DUO_SUPPORT,BOTTOM
93,4150597144,13,DUO_SUPPORT,NONE
94,4150593336,13,DUO_SUPPORT,NONE
95,4150486805,13,DUO_SUPPORT,BOTTOM
96,4150308011,13,DUO_SUPPORT,NONE
97,4148279694,13,DUO_SUPPORT,BOTTOM
98,4148191252,13,DUO_SUPPORT,BOTTOM
99,4147908409,13,DUO_SUPPORT,BOTTOM
0,4212949817,13,DUO_CARRY,BOTTOM
1,4212844247,13,DUO_CARRY,BOTTOM
2,4212778061,13,DUO_SUPPORT,NONE
3,4212617083,13,SOLO,MID
4,4212455766,13,DUO,MID
5,4212188200,13,DUO_CARRY,BOTTOM
6,4212180910,13,DUO_CARRY,BOTTOM
7,4212105404,13,DUO_CARRY,BOTTOM
8,4210725194,13,DUO_CARRY,BOTTOM
9,4210592319,13,DUO_SUPPORT,NONE
10,4210544654,13,DUO_SUPPORT,NONE
11,4210356512,13,DUO_CARRY,BOTTOM
12,4210136861,13,DUO_CARRY,BOTTOM
13,4210076273,13,DUO_CARRY,BOTTOM
14,4208128615,13,DUO_SUPPORT,BOTTOM
15,4208093718,13,DUO_SUPPORT,NONE
16,4208032687,13,DUO_CARRY,BOTTOM
17,4207951502,13,DUO_SUPPORT,MID
18,4207617108,13,DUO_CARRY,BOTTOM
19,4207670053,13,DUO_CARRY,BOTTOM
20,4207425321,13,SOLO,MID
21,4206017848,13,DUO_CARRY,BOTTOM
22,4205806443,13,DUO_CARRY,BOTTOM
23,4205778093,13,DUO,NONE
24,4205718397,13,DUO_CARRY,BOTTOM
25,4205609024,13,DUO_CARRY,BOTTOM
26,4205620476,13,DUO_SUPPORT,NONE
27,4205511280,13,SOLO,BOTTOM
28,4205464475,13,DUO_SUPPORT,BOTTOM
29,4205338537,13,DUO_CARRY,BOTTOM
30,4204364678,13,DUO_CARRY,BOTTOM
31,4203686980,13,DUO_CARRY,BOTTOM
32,4203562829,13,DUO_CARRY,BOTTOM
33,4203177796,13,DUO_SUPPORT,NONE
34,4203141768,13,DUO_SUPPORT,NONE
35,4203019144,13,DUO_CARRY,BOTTOM
36,4202928955,13,DUO_CARRY,BOTTOM
37,4202088927,13,DUO_CARRY,BOTTOM
38,4201550035,13,DUO_CARRY,BOTTOM
39,4201208598,13,DUO_CARRY,BOTTOM
40,4201058332,13,DUO_CARRY,BOTTOM
41,4200900517,13,DUO_CARRY,BOTTOM
42,4200767890,13,DUO_CARRY,BOTTOM
43,4199097681,13,DUO_CARRY,BOTTOM
44,4198823688,13,DUO_CARRY,BOTTOM
45,4198438893,13,DUO_CARRY,BOTTOM
46,4198378225,13,DUO_CARRY,BOTTOM
47,4198248878,13,DUO,MID
48,4198207289,13,DUO_CARRY,BOTTOM
49,4198066038,13,SOLO,BOTTOM
50,4196478483,13,DUO_CARRY,BOTTOM
51,4196163775,13,DUO_SUPPORT,NONE
52,4196002369,13,DUO_CARRY,BOTTOM
53,4195924450,13,DUO,TOP
54,4194164009,13,DUO_CARRY,BOTTOM
55,4194072304,13,DUO_CARRY,BOTTOM
56,4193975425,13,DUO_CARRY,BOTTOM
57,4193894580,13,DUO_CARRY,BOTTOM
58,4193867307,13,DUO,NONE
59,4193749367,13,DUO_SUPPORT,BOTTOM
60,4193072056,13,DUO,TOP
61,4192734995,13,DUO_CARRY,BOTTOM
62,4192439523,13,NONE,JUNGLE
63,4192401716,13,DUO_CARRY,BOTTOM
64,4191878623,13,DUO_CARRY,BOTTOM
65,4191827488,13,DUO_CARRY,BOTTOM
66,4191791751,13,DUO_CARRY,BOTTOM
67,4191722170,13,DUO_CARRY,BOTTOM
68,4191631565,13,DUO_CARRY,BOTTOM
69,4191563555,13,DUO_CARRY,BOTTOM
70,4191477699,13,DUO_CARRY,BOTTOM
71,4191470188,13,DUO_CARRY,BOTTOM
72,4190575102,13,SOLO,TOP
73,4190406342,13,DUO_CARRY,BOTTOM
74,4190321487,13,DUO_CARRY,BOTTOM
75,4190037282,13,DUO_CARRY,BOTTOM
76,4189777840,13,DUO_CARRY,BOTTOM
77,4189599672,13,DUO_CARRY,MID
78,4189651244,13,DUO_SUPPORT,NONE
79,4189369697,13,DUO_CARRY,BOTTOM
80,4189259449,13,SOLO,BOTTOM
81,4189313383,13,DUO_SUPPORT,NONE
82,4189226008,13,DUO_CARRY,BOTTOM
83,4188630128,13,DUO_SUPPORT,NONE
84,4188379730,13,NONE,JUNGLE
85,4188213243,13,DUO_SUPPORT,BOTTOM
86,4187989751,13,DUO_SUPPORT,NONE
87,4187519372,13,DUO_SUPPORT,NONE
88,4187326710,13,DUO_CARRY,BOTTOM
89,4187261665,13,DUO_CARRY,BOTTOM
90,4186949462,13,DUO_CARRY,BOTTOM
91,4186016838,13,DUO_CARRY,BOTTOM
92,4185880938,13,DUO_CARRY,BOTTOM
93,4185731652,13,DUO_CARRY,BOTTOM
94,4185225856,13,DUO_SUPPORT,NONE
95,4185008597,13,DUO_CARRY,BOTTOM
96,4184930766,13,DUO,NONE
97,4184766502,13,DUO_SUPPORT,NONE
98,4184625885,13,DUO_CARRY,BOTTOM
99,4184602164,13,DUO_CARRY,BOTTOM
0,4221056666,13,SOLO,MID
1,4221044767,13,SOLO,MID
2,4221011524,13,NONE,JUNGLE
3,4220898875,13,DUO_SUPPORT,NONE
4,4220925270,13,DUO_SUPPORT,NONE
5,4220890876,13,DUO,TOP
6,4220845404,13,DUO,NONE
7,4220781503,13,DUO_SUPPORT,NONE
8,4220622041,13,SOLO,MID
9,4220353301,13,SOLO,MID
10,4220311447,13,SOLO,MID
11,4220185438,13,DUO_SUPPORT,NONE
12,4220046052,13,DUO_CARRY,BOTTOM
13,4219795257,13,SOLO,MID
14,4219756100,13,SOLO,MID
15,4219657165,13,SOLO,MID
16,4219547547,13,SOLO,MID
17,4219580046,13,DUO_SUPPORT,NONE
18,4218439474,13,SOLO,MID
19,4218414486,13,SOLO,MID
20,4218378238,13,DUO_SUPPORT,NONE
21,4218331896,13,SOLO,MID
22,4218252167,13,NONE,JUNGLE
23,4217344551,13,DUO_SUPPORT,NONE
24,4217247382,13,SOLO,MID
25,4217106208,13,SOLO,MID
26,4216075409,13,DUO_CARRY,BOTTOM
27,4216061140,13,DUO,MID
28,4215916179,13,DUO_SUPPORT,NONE
29,4215980399,13,SOLO,MID
30,4215815642,13,SOLO,MID
31,4215574249,13,SOLO,MID
32,4215533213,13,SOLO,MID
33,4215425833,13,DUO,TOP
34,4215288336,13,DUO_SUPPORT,NONE
35,4214467557,13,DUO,MID
36,4214440959,13,SOLO,MID
37,4214363799,13,DUO,MID
38,4214338812,13,SOLO,MID
39,4214286080,13,DUO_SUPPORT,NONE
40,4214252203,13,SOLO,MID
41,4214045140,13,SOLO,MID
42,4213973981,13,SOLO,MID
43,4213991159,13,DUO,TOP
44,4213807915,13,SOLO,MID
45,4213822503,13,DUO,MID
46,4213597196,13,DUO_SUPPORT,BOTTOM
47,4213532270,13,DUO,MID
48,4213426001,13,DUO_SUPPORT,NONE
49,4213398979,13,DUO_SUPPORT,NONE
50,4213351853,13,DUO_CARRY,BOTTOM
51,4213243393,13,DUO_SUPPORT,NONE
52,4213182103,13,DUO_SUPPORT,NONE
53,4213054480,13,SOLO,MID
54,4213015028,13,SOLO,MID
55,4212926342,13,DUO,MID
56,4212910050,13,SOLO,MID
57,4212455766,13,SOLO,TOP
58,4212180910,13,SOLO,MID
59,4212105404,13,SOLO,MID
60,4211694057,13,NONE,JUNGLE
61,4211629907,13,SOLO,MID
62,4211636465,13,SOLO,MID
63,4211620824,13,DUO,MID
64,4211421249,13,DUO,BOTTOM
65,4211383208,13,DUO_CARRY,BOTTOM
66,4211271767,13,SOLO,MID
67,4211154568,13,DUO,NONE
68,4210386363,13,SOLO,MID
69,4210279450,13,SOLO,MID
70,4209437100,13,SOLO,MID
71,4209433355,13,DUO_SUPPORT,NONE
72,4209004584,13,SOLO,MID
73,4208818994,13,SOLO,MID
74,4208719266,13,DUO,TOP
75,4207951502,13,SOLO,MID
76,4207001173,13,SOLO,MID
77,4206906491,13,SOLO,MID
78,4206895892,13,SOLO,MID
79,4206806999,13,DUO_SUPPORT,NONE
80,4206704688,13,DUO_CARRY,BOTTOM
81,4206642354,13,SOLO,MID
82,4206398450,13,SOLO,TOP
83,4206401059,13,DUO_SUPPORT,NONE
84,4206017848,13,DUO_CARRY,BOTTOM
85,4205938021,13,DUO_SUPPORT,NONE
86,4205800958,13,SOLO,TOP
87,4205681911,13,SOLO,MID
88,4205630165,13,SOLO,MID
89,4205514662,13,SOLO,MID
90,4205476374,13,DUO_CARRY,MID
91,4205454225,13,DUO,NONE
92,4205338537,13,SOLO,MID
93,4204528407,13,NONE,JUNGLE
94,4199284987,13,NONE,JUNGLE
95,4199144624,13,SOLO,MID
96,4198863624,13,SOLO,MID
97,4198718238,13,DUO_SUPPORT,NONE
98,4198688427,13,SOLO,MID
99,4198608102,13,NONE,JUNGLE
0,4211745021,13,SOLO,TOP
1,4211701890,13,DUO_CARRY,BOTTOM
2,4211654976,13,SOLO,TOP
3,4211661856,13,DUO_SUPPORT,NONE
4,4211527180,13,DUO,NONE
5,4211530462,13,SOLO,TOP
6,4211421249,13,NONE,JUNGLE
7,4211333202,13,SOLO,TOP
8,4211271767,13,SOLO,TOP
9,4211163459,13,DUO,BOTTOM
10,4210386363,13,NONE,JUNGLE
11,4210410362,13,DUO_CARRY,TOP
12,4210024201,13,SOLO,TOP
13,4209434907,13,SOLO,TOP
14,4209319991,13,SOLO,TOP
15,4209304826,13,NONE,JUNGLE
16,4208346494,13,DUO_SUPPORT,NONE
17,4208276877,13,SOLO,TOP
18,4208188009,13,NONE,JUNGLE
19,4208210254,13,DUO,MID
20,4205716131,13,SOLO,TOP
21,4204883363,13,DUO_SUPPORT,NONE
22,4204811005,13,DUO,NONE
23,4203694818,13,DUO,NONE
24,4202917966,13,SOLO,TOP
25,4200386363,13,SOLO,TOP
26,4200227698,13,SOLO,TOP
27,4199899352,13,DUO_CARRY,TOP
28,4199943616,13,SOLO,TOP
29,4199865870,13,SOLO,TOP
30,4198657114,13,SOLO,TOP
31,4198548295,13,DUO_SUPPORT,NONE
32,4198145294,13,DUO,NONE
33,4198066038,13,DUO,TOP
34,4198110982,13,SOLO,TOP
35,4197206878,13,SOLO,TOP
36,4197127809,13,DUO,TOP
37,4197089494,13,DUO_SUPPORT,NONE
38,4197008098,13,SOLO,TOP
39,4196970345,13,DUO,NONE
40,4196920112,13,DUO,TOP
41,4195380443,13,DUO,NONE
42,4194070845,13,DUO,NONE
43,4194011140,13,DUO,TOP
44,4193060801,13,DUO_SUPPORT,NONE
45,4191449513,13,NONE,JUNGLE
46,4191455680,13,DUO_SUPPORT,NONE
47,4191470188,13,SOLO,TOP
48,4191345707,13,NONE,JUNGLE
